CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdSupport;LbSupport;CdFractionAnalysee;LbFractionAnalysee;CdPrelevement;DatePrel;HeurePrel;DateAna;HeureAna;CdParametre;LbLongParamètre;RsAna;CdUniteMesure;SymUniteMesure;CdRqAna;MnemoRqAna;CdInsituAna;LbInsituAna;ProfondeurPrel;CdDifficulteAna;MnemoDifficulteAna;LdAna;LqAna;LsAna;IncertAna;CdMetFractionnement;NomMetFractionnement;CdMethode;NomMethode;RdtExtraction;CdMethodeExtraction;NomMethodeExtraction;CdAccreAna;MnemoAccredAna;AgreAna;CdStatutAna;MnemoStatutAna;CdQualAna;LbQualAna;CommentairesAna;ComResultatAna;CdRdd;NomRdd;CdProducteur;NomProducteur;CdPreleveur;NomPreleveur;CdLaboratoire;NomLaboratoire
"03079575";"LE RÉVEILLON A MAROLLES-EN-BRIE 2";"3";"Eau";"23";"Eau brute";"20240611103326-PC-576021";2023-09-12;10:58:00;2023-09-15;17:19:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"3";"175";"mg(O2)/L";"10";"Résultat < au seuil de quantification";"2";"Laboratoire";;"0";"Difficultés inconnues";1;3;;;;;"316";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 1 : Méthode par dilution et ensemencement avec apport d'allyl thio-urée (NF EN 1899-1 Mai 1998 / T90-103-1)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";"R1 - Golf de Marolles";;;;"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"50503084100066";"EUROFINS HYDROLOGIE IDF"
"03079575";"LE RÉVEILLON A MAROLLES-EN-BRIE 2";"3";"Eau";"23";"Eau brute";"20240611103330-PC-576022";2023-11-15;10:59:00;2023-11-17;00:53:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"0.7";"175";"mg(O2)/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.16666667;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";"R1 - Golf de Marolles";;;;"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"75680009000257";"EUROFINS HYDROLOGIE EST"
"03079575";"LE RÉVEILLON A MAROLLES-EN-BRIE 2";"3";"Eau";"23";"Eau brute";"20260312170813-PC-625234";2025-02-12;11:29:00;2025-02-14;18:44:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"3";"175";"mg(O2)/L";"10";"Résultat < au seuil de quantification";"2";"Laboratoire";;"0";"Difficultés inconnues";1;3;;;;;"316";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 1 : Méthode par dilution et ensemencement avec apport d'allyl thio-urée (NF EN 1899-1 Mai 1998 / T90-103-1)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";"R1 - Golf de Marolles";;;;"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"50503084100066";"EUROFINS HYDROLOGIE IDF"
"03079575";"LE RÉVEILLON A MAROLLES-EN-BRIE 2";"3";"Eau";"23";"Eau brute";"20260312170850-PC-625243";2025-04-02;12:08:00;2025-04-04;13:26:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"3";"175";"mg(O2)/L";"10";"Résultat < au seuil de quantification";"2";"Laboratoire";;"0";"Difficultés inconnues";1;3;;;;;"316";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 1 : Méthode par dilution et ensemencement avec apport d'allyl thio-urée (NF EN 1899-1 Mai 1998 / T90-103-1)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";"R1 - Golf de Marolles";;;;"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"50503084100066";"EUROFINS HYDROLOGIE IDF"
"03079575";"LE RÉVEILLON A MAROLLES-EN-BRIE 2";"3";"Eau";"23";"Eau brute";"20260312170926-PC-625252";2025-06-04;11:45:00;2025-06-06;01:37:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"2.9";"175";"mg(O2)/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.16666667;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";"R1 - Golf de Marolles";;;;"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"75680009000257";"EUROFINS HYDROLOGIE EST"
"03079575";"LE RÉVEILLON A MAROLLES-EN-BRIE 2";"3";"Eau";"23";"Eau brute";"20260312171018-PC-625267";2025-07-29;11:57:00;2025-07-31;00:11:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"5";"175";"mg(O2)/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.16666667;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";"R1 - Golf de Marolles";;;;"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"75680009000257";"EUROFINS HYDROLOGIE EST"
"03079575";"LE RÉVEILLON A MAROLLES-EN-BRIE 2";"3";"Eau";"23";"Eau brute";"20260312171115-PC-625282";2025-09-24;11:16:00;2025-09-26;01:16:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"3.2";"175";"mg(O2)/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.16666667;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";"R1 - Golf de Marolles";;;;"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"75680009000257";"EUROFINS HYDROLOGIE EST"
"03079575";"LE RÉVEILLON A MAROLLES-EN-BRIE 2";"3";"Eau";"23";"Eau brute";"20260312171151-PC-625291";2025-11-26;11:55:00;2025-11-29;00:01:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"2.6";"175";"mg(O2)/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.16666667;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";"R1 - Golf de Marolles";;;;"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"25910085700038";"SYNDICAT MIXTE POUR LA GESTION DES EAUX DU BASSIN VERSANT DE L YERRES (SYAGE)";"75680009000257";"EUROFINS HYDROLOGIE EST"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20231201110153-PC-559089";2023-07-06;10:40:00;2023-07-07;08:24:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"2.3";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20231201110208-PC-559094";2023-09-07;10:00:00;2023-09-07;15:49:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"2.4";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20231201110219-PC-559099";2023-11-08;09:40:00;2023-11-08;14:53:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"0.97";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20241128163735-PC-585781";2024-09-05;09:40:00;2024-09-06;10:08:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"4.7";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"3";"Incertaine";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20241128163757-PC-585787";2024-02-07;09:40:00;2024-02-08;11:52:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"2.3";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20241128163816-PC-585792";2024-03-06;10:05:00;2024-03-06;15:55:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"1.7";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20241128163835-PC-585797";2024-05-15;09:35:00;2024-05-16;14:31:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"3";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20241128163853-PC-585802";2024-07-25;09:40:00;2024-07-26;09:23:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"1.1";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20241128163912-PC-585807";2024-11-06;09:30:00;2024-11-07;10:41:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"1.5";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20260112085433-PC-619271";2025-02-05;10:10:00;2025-02-05;10:10:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"11.12";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0;0;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"0";"Inconnu";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20260112085452-PC-619276";2025-03-05;09:45:00;2025-03-06;08:04:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"0.92";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20260112085511-PC-619281";2025-05-07;09:30:00;2025-05-07;14:47:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"2";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20260112085530-PC-619286";2025-07-10;09:30:00;2025-07-10;14:24:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"1.2";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20260112085553-PC-619292";2025-09-04;09:30:00;2025-09-05;08:36:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"1.2";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079604";"LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1";"3";"Eau";"23";"Eau brute";"20260112085608-PC-619296";2025-11-05;10:00:00;2025-11-26;14:39:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"3";"175";"mg(O2)/L";"7";"Traces (< seuil de quantification et > seuil de détection)";"2";"Laboratoire";;"0";"Difficultés inconnues";1;3;;;;;"316";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 1 : Méthode par dilution et ensemencement avec apport d'allyl thio-urée (NF EN 1899-1 Mai 1998 / T90-103-1)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079611";"LE RÉVEILLON A VILLECRESNES 1";"3";"Eau";"23";"Eau brute";"20231201110156-PC-559090";2023-07-06;11:00:00;2023-07-07;08:24:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"2";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079611";"LE RÉVEILLON A VILLECRESNES 1";"3";"Eau";"23";"Eau brute";"20231201110210-PC-559095";2023-09-07;10:30:00;2023-09-07;15:49:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"2.2";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
"03079611";"LE RÉVEILLON A VILLECRESNES 1";"3";"Eau";"23";"Eau brute";"20231201110221-PC-559100";2023-11-08;10:05:00;2023-11-08;14:53:00;"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"1.2";"162";"mg/L";"1";"Résultat > seuil de quantification et < au seuil de saturation";"2";"Laboratoire";;"0";"Difficultés inconnues";0.2;0.5;;;;;"315";"Qualité de l'eau - Détermination de la demande biochimique en oxygène après n jours (DBOn) - Partie 2 : Méthode pour les échantillons non dilués (NF EN 1899-2 Mai 1998 / T90-103-2)";;;;"1";"Analyse réalisée sous accréditation";"0";"1";"Donnée brute";"4";"Non qualifié";;;;;"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"27940020400012";"SCE DSEA DIR EAU ASSAINISS VAL-DE-MARNE";"22940028801646";"DEPARTEMENT DU VAL DE MARNE - LABORATOIRE DEPARTEMENTAL SANTE ENVIRONNEMENTALE"
